"Provincia","Modalidad","Tipo recurso","Categoría","exp_fecapertura","Nombre establecimiento","Municipio","Dirección","C. Postal","Web","Nº Plazas"
"Cáceres","Café - Bar","I","--","2007-01-19","AKELARRRE","TORREMENGA","DR. MARIANO MANRIQUE, 1",10413,"NO",0
"Cáceres","Café - Bar","I","--","1991-08-02","AVENIDA","TORREMENGA","AVENIDA CONSTITUCION",10413,"NO",0
"Cáceres","Café - Bar","I","--","1988-05-05","LA RONDA","TORREMENGA","AVDA. DE LA CONSTITUCIÓN, 3 BAJO",10413,"NO",0
"Cáceres","Café - Bar","I","--","1995-11-05","PISCINA MUNICIPAL","TORREMENGA","CARRETERA DE PLASENCIA",10413,"NO",0
"Cáceres","Café - Bar","I","--","1987-12-03","CASA PACO","TORREMOCHA","GENERAL BARBERO, 7",10184,"NO",0
"Cáceres","Café - Bar","I","--","2000-04-11","HOGAR DEL PENSIONISTA","TORREMOCHA","PLAZA MAYOR",10184,"NO",0
"Cáceres","Café - Bar","I","--","2002-08-09","Pub Leon","TORREMOCHA","España, 15",10184,"NO",0
"Cáceres","Café - Bar","I","--","1994-08-29","VAMOS PA LLA","TORREMOCHA","CARMEN, S/N",10184,"NO",0
"Cáceres","Café - Bar","I","--","1987-12-10","YES","TORREMOCHA","HOSPITAL, 10",10184,"NO",0
"Cáceres","Pub","III","--","1976-01-08","GALAN","TORREMOCHA","GENERAL BARBERO, 17",10184,"NO",0
"Cáceres","Pub","III","--","1992-05-04","PIN-PON","TORREMOCHA","C/ DEL CARMEN,1",10184,"NO",0
"Cáceres","Pub","III","--","1987-11-09","PLAZA","TORREMOCHA","LA PLAZA, 15",10184,"NO",0
"Cáceres","Café - Bar","I","--","1989-10-09","ALEX","TORREORGAZ","LA CRUZ, 21",10182,"NO",0
"Cáceres","Café - Bar","I","--","2003-07-24","AREA DE SERVICIO LAS TRES TORRES","TORREORGAZ","CARRETERA EX. 2O6, KM. 16",10182,"NO",0
"Cáceres","Café - Bar","I","--","1989-10-09","BENITO","TORREORGAZ","TRUJILLO, 33",10182,"NO",0
"Cáceres","Café - Bar","I","--","2001-08-27","CANTARRUBIA","TORREORGAZ","GARCIA LORCA, 14",10182,"NO",0
"Cáceres","Café - Bar","I","--","1972-06-13","CASERIO, EL","TORREORGAZ","TRUJILLO, 15",10182,"NO",0
"Cáceres","Café - Bar","I","--","1989-10-09","EXTREMADURA","TORREORGAZ","LA CRUZ, 25",10182,"NO",0
"Cáceres","Café - Bar","I","--","2005-06-27","KART","TORREORGAZ","CTRA. MIAJADAS EX-206 KM. 20.500",10182,"NO",0
"Cáceres","Café - Bar","I","--","2010-07-21","LA PISCINA","TORREORGAZ","FUENTE VIEJA, 17",10182,"NO",0
"Cáceres","Café - Bar","I","--","1989-10-08","MESÓN PEPE","TORREORGAZ","LA CRUZ, Nº 19",10182,"NO",0
"Cáceres","Café - Bar","I","--","1993-10-06","PISCINA MUNICIPAL","TORREORGAZ","FUENTE VIEJA, Nº 15",10182,"NO",0
"Cáceres","Café - Bar","I","--","1990-04-13","PRADERA, LA","TORREORGAZ","SAN ISIDRO, 8",10182,"NO",0
"Cáceres","Café - Bar","I","--","1989-10-09","RAYMA","TORREORGAZ","LA CRUZ, 4",10182,"NO",0
"Cáceres","Pub","III","--","2005-02-28","BARRABAS (DISCOTECA)","TORREORGAZ","TRAVESIA TRANSFORMADOR, S/N",10182,"NO",0
"Cáceres","Pub","III","--","2002-06-13","CASA CHAQUETA","TORREORGAZ","TRAVESIA PLAZA DE TOROS, 9",10182,"NO",0
"Cáceres","Pub","III","--","2004-07-30","CHAQUETA (TERRAZA DE VERANO)","TORREORGAZ","CTRA. DEL PANTANO, S/N",10182,"NO",0
"Cáceres","Pub","III","--","1989-10-10","JONIBE","TORREORGAZ","CARRETERA DEL PANTANO, S/N",10182,"NO",0
"Cáceres","Pub","III","--","1992-11-10","LEON","TORREORGAZ","DE LA CRUZ, 15",10182,"NO",0
"Cáceres","Pub","III","--","2003-07-24","LOS LLANOS","TORREORGAZ","LA CRUZ, 26",10182,"NO",0
"Cáceres","Pub","III","--","1988-11-02","LUANA","TORREORGAZ","ESCUELAS, 7",10182,"NO",0
"Cáceres","Restaurante","II","1 Tenedor","2024-02-14","KART","TORREORGAZ","CTRA. MIAJADAS EX-206 KM. 20.500",10182,"NO",48
"Cáceres","Restaurante","II","1 Tenedor","2003-08-11","LOS LLANOS","TORREORGAZ","C/ LA CRUZ,26",10182,"NO",45
"Cáceres","Café - Bar","I","--","1991-11-21","EL MENUO","TORREQUEMADA","CARRETERA DE MIAJADAS, KM. 18/ CTRA. MEDELLÍN, S/N",10183,"NO",0
"Cáceres","Café - Bar","I","--","2010-06-09","EL VIVAS","TORREQUEMADA","CARRETERA DE MEDELLIN, S/N",10183,"NO",0
"Cáceres","Café - Bar","I","--","1999-12-05","ESQUINA, LA","TORREQUEMADA","CUESTA, 4",10183,"NO",0
"Cáceres","Café - Bar","I","--","1993-09-29","PISCINA MUNICIPAL","TORREQUEMADA","PASO, S/N",10183,"NO",0
"Cáceres","Pub","III","--","1988-10-02","DONDE MANUEL","TORREQUEMADA","CARRETERA MEDELLIN, S/N",10183,"NO",0
"Cáceres","Pub","III","--","1997-10-22","PLAZA","TORREQUEMADA","JOSÉ ANTONIO, 12",10183,"NO",0
"Cáceres","Restaurante","II","1 Tenedor","2002-02-14","PLAZA","TORREQUEMADA","PLAZA JOSE ANTONIO, 12",10183,"NO",49
"Cáceres","Restaurante","II","1 Tenedor","1983-09-21","BIZCOCHO, EL","TRUJILLO","BARRIO DEL MOLINILLO, 1",10200,"SÍ",30
"Cáceres","Restaurante","II","1 Tenedor","2005-09-12","DOS ORILLAS","TRUJILLO","CAMBRONERAS, Nº 6",10200,"SÍ",26
"Cáceres","Restaurante","II","1 Tenedor","2005-02-14","EL PATIO DEL TORO","TRUJILLO","AVDA. VIRGEN DE GUADALUPE, 12",10200,"SÍ",100
"Cáceres","Restaurante","II","1 Tenedor","2003-01-10","HUESO","TRUJILLO","C/ ARQUILLO, 1",10200,"SÍ",38
"Cáceres","Restaurante","II","1 Tenedor","1995-06-29","JULIO","TRUJILLO","Plaza del Campillo, 13",10200,"SÍ",38
"Cáceres","Restaurante","II","1 Tenedor","2002-12-02","LA SONATA DE TRUJILLO","TRUJILLO","C/ BALLESTEROS, 10",10200,"SÍ",30
"Cáceres","Restaurante","II","1 Tenedor","2007-01-17","MIRADOR DE LAS MONJAS","TRUJILLO","PLAZA DE SANTIAGO, 2",10200,"SÍ",34
"Cáceres","Restaurante","II","1 Tenedor","2006-03-20","ORELLANA","TRUJILLO","RUIZ DE MENDOZA, 2",10200,"SÍ",16
"Cáceres","Restaurante","II","1 Tenedor","2012-08-31","SAN MIGUEL","TRUJILLO","Plaza de San Miguel Nº3",10200,"SÍ",30
"Cáceres","Restaurante","II","2 Tenedores","1991-07-25","BIZCOCHO PLAZA","TRUJILLO","PLAZA MAYOR, 9",10200,"SÍ",49
"Cáceres","Restaurante","II","2 Tenedores","1993-10-03","BODEGA, LA","TRUJILLO","AVENIDA DE MADRID, S/N",10200,"SÍ",450
"Cáceres","Restaurante","II","2 Tenedores","1988-05-12","CADENA, LA","TRUJILLO","PLAZA MAYOR, 5",10200,"SÍ",100
"Cáceres","Restaurante","II","2 Tenedores","1998-10-19","CORRAL DEL REY","TRUJILLO"," PZA. CORRAL DEL REY , 2",10200,"SÍ",60
"Cáceres","Restaurante","II","2 Tenedores","1992-03-19","EMILIA","TRUJILLO","PLAZA DEL CAMPILLO, 28",10200,"SÍ",64
"Cáceres","Restaurante","II","2 Tenedores","1966-05-30","ESTACIÓN, LA","TRUJILLO","CARRETERA NACIONAL V, KM. 252",10200,"SÍ",20
"Cáceres","Restaurante","II","2 Tenedores","2004-06-22","EUROSTARS PALACIO SANTA MARTA","TRUJILLO","BALLESTEROS Nº 6",10200,"SÍ",50
"Cáceres","Restaurante","II","2 Tenedores","2001-12-14","IZAN TRUJILLO","TRUJILLO","PLAZA DEL CAMPILLO,1",10200,"SÍ",60
"Cáceres","Restaurante","II","2 Tenedores","1985-07-01","LA MAJADA","TRUJILLO","AVENIDA DE MADRID, S/N",10200,"SÍ",90
"Cáceres","Restaurante","II","2 Tenedores","1987-09-25","MESON LA TROYA","TRUJILLO","PLAZA MAYOR, 8-12",10200,"SÍ",254
"Cáceres","Restaurante","II","2 Tenedores","2005-06-14","PARADOR DE TURISMO","TRUJILLO","PLAZA SANTA BEATRIZ DE SILVA, 1",10200,"SÍ",140
"Cáceres","Restaurante","II","2 Tenedores","1987-07-07","PERU","TRUJILLO","CARRETERA DE MADRID, KM. 251",10200,"SÍ",190
"Cáceres","Restaurante","II","2 Tenedores","1998-05-04","VICTORIA","TRUJILLO","Plaza del Campillo nº 22",10200,"SÍ",70
"Cáceres","Café - Bar","I","--","2023-09-21","ABACERIA SANTAOLARIA","TRUJILLO","PLAZA MAYOR, 4B",10200,"NO",0
"Cáceres","Café - Bar","I","--","2001-03-02","ANKA PEDRO","TRUJILLO","CAMPILLO, 62",10200,"NO",0
"Cáceres","Café - Bar","I","--","2004-03-05","ASIA EL PASEO","TRUJILLO","PASEO RUIZ DE MENDOZA, S/N",10200,"NO",0
"Cáceres","Café - Bar","I","--","1991-05-28","AUTO-RES","TRUJILLO","CRUCES, S/N",10200,"NO",0
"Cáceres","Café - Bar","I","--","1991-09-05","BAR RESTAURANTE BP TRUJILLO","TRUJILLO","CARRETERA N-V, KM.259",10200,"NO",0
"Cáceres","Café - Bar","I","--","1992-12-16","BEATO","TRUJILLO","NICOLAS PAREJO,  3",10200,"NO",0
"Cáceres","Café - Bar","I","--","1994-12-27","BERLIN","TRUJILLO","TIENDAS, 4",10200,"NO",0
"Cáceres","Café - Bar","I","--","2021-01-18","BOCA BURGUER","TRUJILLO","AVENIDA EXTREMADURA,13",10200,"NO",0
"Cáceres","Café - Bar","I","--","1991-06-06","CAFE BAR PRETO´S","TRUJILLO","PLAZA MAYOR, S/N- ESQUINA C/ TIENDAS, Nº 1",10200,"NO",0
"Cáceres","Café - Bar","I","--","2018-04-20","CAFÉ DE COLORES","TRUJILLO","C/ MANUEL PARDO, 26",,"NO",0
"Cáceres","Café - Bar","I","--","1992-07-08","CASA JUAN","TRUJILLO","PALMERA, 31. (HUERTAS DE ÁNIMAS)",10200,"NO",0
"Cáceres","Café - Bar","I","--","1993-10-20","CHOZO, EL","TRUJILLO","AVDA. DE LOS OVINTOS, 23",10200,"NO",0
"Cáceres","Café - Bar","I","--","2023-11-17","CHURRERIA HERMANOS BRAVO","TRUJILLO","PASEO RUIZ DE MENDOZA",10200,"NO",0
"Cáceres","Café - Bar","I","--","1993-08-15","CHURRERÍA VICTORIA","TRUJILLO","AVENIDA DE MIAJADAS, 17",10200,"NO",0
"Cáceres","Café - Bar","I","--","2000-04-10","CIBERALIA","TRUJILLO","TIENDAS, 18",10200,"NO",0
"Cáceres","Café - Bar","I","--","1979-07-03","CIGÜEÑAS, LAS","TRUJILLO","CTRA. MADRID-LISBOA, KM.253",10200,"NO",0
"Cáceres","Café - Bar","I","--","1989-12-05","CORRAL DE LA ABUELA, EL","TRUJILLO","DOCTOR RAMOS, 29",10200,"NO",0
"Cáceres","Café - Bar","I","--","1990-03-26","CRIS-PI","TRUJILLO","AVDA. DE MOMFRAGÜE, 15",10200,"NO",0
"Cáceres","Café - Bar","I","--","1991-04-24","CRUCE, EL","TRUJILLO","N-V, KM.240",10200,"NO",0
"Cáceres","Café - Bar","I","--","1990-08-12","CUANDO","TRUJILLO","PZA. COROS Y DANZAS VIRGEN DEL ROSARIO (HUERTAS DE ÁNIMAS) 10290",10200,"NO",0
"Cáceres","Café - Bar","I","--","1996-07-23","DONDE","TRUJILLO","PLAZA MAYOR, 22",10200,"NO",0
"Cáceres","Café - Bar","I","--","2001-07-24","DORADA, LA","TRUJILLO","SAN JUAN BAUTISTA LA SALLE, 3",10200,"NO",0
"Cáceres","Café - Bar","I","--","2001-01-22","EL ANTICUARIO","TRUJILLO","AVDA. DE MADRID, Nº 27",10200,"NO",0
"Cáceres","Café - Bar","I","--","2007-12-26","EL CARRO DE TRUJILLO","TRUJILLO","ARQUILLO, 2",10200,"NO",0
"Cáceres","Café - Bar","I","--","1993-11-03","EL ESCUDO","TRUJILLO","PLAZA SANTIAGO, 2",10200,"NO",0
"Cáceres","Café - Bar","I","--","1990-08-02","EL ESTADIO","TRUJILLO","AVDA. RAMÓN Y CAJAL, Nº 52",10200,"NO",0
"Cáceres","Café - Bar","I","--","2002-02-12","EL GRIFO","TRUJILLO","Mingo Ramos, 10",10200,"NO",0
"Cáceres","Café - Bar","I","--","1991-07-28","EL MEDIEVO","TRUJILLO","PLAZA MAYOR, 28",10200,"NO",0
"Cáceres","Café - Bar","I","--","2004-05-24","EL MONTAITO","TRUJILLO","AVDA. REINA MARIA CRISTINA, 19",10200,"NO",0
"Cáceres","Café - Bar","I","--","1987-12-06","EL PALOMAR","TRUJILLO","AVDA. DE MONFRAGUE, 53",10200,"NO",0
"Cáceres","Café - Bar","I","--","2005-02-14","EL PATIO DEL TORO","TRUJILLO","AVDA. VIRGEN DE GUADALUPE, 12",10200,"NO",0
"Cáceres","Café - Bar","I","--","2021-03-23","EL RINCÓN DE LA REINA","TRUJILLO","PLAZA DEL CORRAL DEL REY, 4",10200,"NO",0
"Cáceres","Café - Bar","I","--","1990-05-21","EMILIA","TRUJILLO","PLAZA DEL CAMPILLO, 28",10200,"NO",0
"Cáceres","Café - Bar","I","--","1972-04-03","ESTACION, LA","TRUJILLO","CARRETERA MADRID-LISBOA",10200,"NO",0
"Cáceres","Café - Bar","I","--","2005-02-18","EUROSTARS PALACIO SANTA MARTA","TRUJILLO","BALLESTEROS, 6",10200,"NO",0
"Cáceres","Café - Bar","I","--","2005-07-25","FANTASIA","TRUJILLO","FRANCISCO PIZARRO, 33",10200,"NO",0
"Cáceres","Café - Bar","I","--","1972-06-18","FRENAZO, EL","TRUJILLO","AVDA. DE MADRID, NUM. 47",10200,"NO",0
"Cáceres","Café - Bar","I","--","2022-11-10","HOGAR DEL PENSIONISTA  en Huertas de ÁNIMAS","TRUJILLO","C/ MAESTRO BASILIO, 50",10200,"NO",0
"Cáceres","Café - Bar","I","--","2003-01-10","HUESO","TRUJILLO","ARQUILLO,1",10200,"NO",0
"Cáceres","Café - Bar","I","--","2002-02-11","IZAN TRUJILLO","TRUJILLO","PLAZA DEL CAMPILLO, 1",10200,"NO",0
"Cáceres","Café - Bar","I","--","1995-04-16","LA BODEGUILLA","TRUJILLO","AVENIDA DEL PERU, S/N",10200,"NO",0
"Cáceres","Café - Bar","I","--","2003-04-22","LA BODEGUITA","TRUJILLO","PLAZA MAYOR, 4",10200,"NO",0
"Cáceres","Café - Bar","I","--","2008-01-25","LA BRASERÍA DE LA VIÑA DE TRUJILLO","TRUJILLO","AUTOVIA A-5 KM. 244,5",10200,"NO",0
"Cáceres","Café - Bar","I","--","1990-08-27","LA ENCINA","TRUJILLO","FERNAN RUIZ ALTAMIRANO, 47",10200,"NO",0
"Cáceres","Café - Bar","I","--","2005-07-26","LA MAJADA","TRUJILLO","CRTA. NACIONAL V, KM. 254",10200,"NO",0
"Cáceres","Café - Bar","I","--","1991-09-30","LA MONTEJA","TRUJILLO","AVENIDA MIAJADAS, 17",10200,"NO",0
"Cáceres","Café - Bar","I","--","1988-08-03","LA RONDA","TRUJILLO","C/ CARDENAL CERVANTES DE GAETE, Nº 1, ESC. E BAJO 1",10200,"NO",0
"Cáceres","Café - Bar","I","--","1992-07-27","LA SONATA DE TRUJILLO","TRUJILLO","BALLESTEROS, 10",10200,"NO",0
"Cáceres","Café - Bar","I","--","1972-07-25","LA VICTORIA","TRUJILLO","PLAZA MAYOR, 26",10200,"NO",0
"Cáceres","Café - Bar","I","--","2001-02-27","LEYENDA VIKINGA","TRUJILLO","PLAZUELA DE ARAGÓN. 5",10200,"NO",0
"Cáceres","Café - Bar","I","--","1990-07-19","LOS ARCOS","TRUJILLO","AVDA. DE MIAJADAS, 1",10200,"NO",0
"Cáceres","Café - Bar","I","--","2009-06-25","LOS PATOS","TRUJILLO","PARQUE DE SAN LAZARO",10200,"NO",0
"Cáceres","Café - Bar","I","--","2010-03-10","MESON BEATO","TRUJILLO","AVDA. VIRGEN DE GUADALUPE, 3",10200,"NO",0
"Cáceres","Café - Bar","I","--","2010-10-21","MESON CELES","TRUJILLO","PLAZA CAMPILLO, 25",10200,"NO",0
"Cáceres","Café - Bar","I","--","1990-07-03","MESÓN LA CADENA","TRUJILLO","PLAZA MAYOR, 5",10200,"NO",0
"Cáceres","Café - Bar","I","--","1992-07-08","MESÓN LA TROYA","TRUJILLO","PLAZA MAYOR, 10",10200,"NO",0
"Cáceres","Café - Bar","I","--","2015-11-11","MIKE'S","TRUJILLO","SILLERIAS, 3",10200,"NO",0
"Cáceres","Café - Bar","I","--","1979-07-22","NURIA","TRUJILLO"," PZA. MAYOR, Nº 27",10200,"NO",0
"Cáceres","Café - Bar","I","--","1990-12-04","OLIMPIA","TRUJILLO","REINA REAL, 66  (BELÉN)",10200,"NO",0
"Cáceres","Café - Bar","I","--","2003-04-15","ORELLANA","TRUJILLO","RUIZ DE MENDOZA, 2",10200,"NO",0
"Cáceres","Café - Bar","I","--","2013-06-12","ORIGEN","TRUJILLO","PLAZA MAYOR, 22 ",10200,"NO",0
"Cáceres","Café - Bar","I","--","2013-04-29","PATIO DE BACO","TRUJILLO","SILLERIAS, 5",10200,"NO",0
"Cáceres","Café - Bar","I","--","1991-03-18","PERU","TRUJILLO","CTRA. N-V, KM.250",10200,"NO",0
"Cáceres","Café - Bar","I","--","2002-06-19","PIEDAD, LA","TRUJILLO","AVDA. DE MADRID, S/N",10200,"NO",0
"Cáceres","Café - Bar","I","--","1988-07-31","POLO","TRUJILLO","MARQUES DE ALBAYDA, 5",10200,"NO",0
"Cáceres","Café - Bar","I","--","1990-08-15","RINCÓN, EL","TRUJILLO","ALHELI, 16. (HUERTAS DE ÁNIMAS)",10200,"NO",0
"Cáceres","Café - Bar","I","--","2003-05-26","RONDA DE LA PIEDAD","TRUJILLO","CORDEL DE SANTA CATALINA, S/N",10200,"NO",0
"Cáceres","Café - Bar","I","--","1996-09-08","RUEDO","TRUJILLO","RONDA PLAZA DE TOROS",10200,"NO",0
"Cáceres","Café - Bar","I","--","2022-10-28"," RURAL","TRUJILLO","C/ PALMERA, 1. (HUERTAS DE ÁNIMAS, PEDANÍA)",10200,"NO",0
"Cáceres","Café - Bar","I","--","1988-09-25","SANDRA","TRUJILLO","PASEO RUIZ MENDOZA, 21",10200,"NO",0
"Cáceres","Café - Bar","I","--","2008-12-22","SIGLO XV","TRUJILLO","FRANCISCO PIZARRO, 4",10200,"NO",0
"Cáceres","Café - Bar","I","--","1990-09-02","SPORT","TRUJILLO","AVENIDA DEL PERU, 34",10200,"NO",0
"Cáceres","Café - Bar","I","--","1991-06-25","TURGALIUM","TRUJILLO","PLAZA MAYOR, 9",10200,"NO",0
"Cáceres","Café - Bar","I","--","2005-02-16","UKELELE","TRUJILLO","MARGARITA ITURRALDE, 55",10200,"NO",0
"Cáceres","Café - Bar","I","--","2003-05-28","ULTIMO DE LA FILA, EL","TRUJILLO","POLIGONO LA DEHESILLA, 3",10200,"NO",0
"Cáceres","Café - Bar","I","--","1998-05-05","VICTORIA","TRUJILLO","PZA. DEL CAMPILLO, 22",10200,"NO",0
"Cáceres","Café - Bar","I","--","2008-08-07","VICVAN","TRUJILLO","PALMA, 7",10200,"NO",0
"Cáceres","Café - Bar","I","--","1992-05-10","VIÑA GARCIA, LA","TRUJILLO","(PAGO SAN CLEMENTE)",10200,"NO",0
"Cáceres","Café - Bar","I","NULL","1990-06-27","LEON","TRUJILLO","C/ CAMPILLO Nº 11",10200,"NO",0
"Cáceres","Café - Bar","I","NULL","1990-10-18","MAMBRU- LA CALLE","TRUJILLO","GARCIA PAREDES, 17-19",10200,"NO",0
"Cáceres","Café - Bar","I","NULL","2002-10-03","PAPAYA COPAS","TRUJILLO","GARCIA DE PAREDES, 6",10200,"NO",0
"Cáceres","Cafetería","II","1 Taza","2010-04-27","COW BOY DONNER KEBAB","TRUJILLO","MARGARITA ITURRALDE, 55 BAJO",10200,"NO",29
"Cáceres","Cafetería","II","1 Taza","2018-04-20","COW BOY DONNER KEBAB","TRUJILLO","C/ TIENDAS, Nº 18",10200,"NO",24
"Cáceres","Cafetería","II","1 Taza","2002-08-16","EL ANTICUARIO","TRUJILLO","AVDA. DE MADRID S/N",10200,"NO",30
"Cáceres","Cafetería","II","1 Taza","2007-08-29","EL CORRAL DE LA ABUELA","TRUJILLO","C/ DOCTOR RAMOS,29",10200,"NO",30
"Cáceres","Cafetería","II","1 Taza","2003-01-13","EL CRUCE","TRUJILLO","CARRETERA NACIONAL V, KM.240",10200,"NO",36
"Cáceres","Cafetería","II","1 Taza","2011-04-13","EL PALOMAR","TRUJILLO","AVDA. DE MONFRAGÜE, 53",10200,"NO",30
"Cáceres","Cafetería","II","1 Taza","2017-04-04","EL ÚLTIMO DE LA FILA","TRUJILLO","POLIGONO INDUSTRIAL LA DEHESILLA, PARCELA Nº 3",10200,"NO",36
"Cáceres","Cafetería","II","1 Taza","2010-12-20","EMILIA","TRUJILLO","PLAZA DEL CAMPILLO, 28",10200,"NO",40
"Cáceres","Cafetería","II","1 Taza","2005-01-12","LA HIGUERA","TRUJILLO","CAÑADA FINA, 1 (PAGO DE SAN CLEMENTE)",10200,"NO",75
"Cáceres","Cafetería","II","1 Taza","2010-06-02","LA PIEDAD","TRUJILLO","AVDA. EXTREMADURA, 1",10200,"NO",30
"Cáceres","Cafetería","II","1 Taza","2023-05-04","POLO","TRUJILLO","C/ MARQUES DE ALBAYDA, 2",10200,"NO",50
"Cáceres","Cafetería","II","1 Taza","2019-12-19","REY - ESTACIÓN DE AUTOBUSES -","TRUJILLO","C/ CAMPO SAN JUAN, S/N",10200,"NO",36
"Cáceres","Cafetería","II","1 Taza","2002-06-12","TABERNA PUB KING","TRUJILLO","C/ MERCEDES,29",10200,"NO",16
"Cáceres","Cafetería","II","2 Tazas","2000-03-28","CIGÜEÑAS","TRUJILLO","AVDA. DE MADRID",10200,"NO",32
"Cáceres","Cafetería","II","2 Tazas","2008-01-25","LA BRASERIA DE LA VIÑA TRUJILLO","TRUJILLO","AUTOVIA A-5 KM. 244,5",10200,"NO",133
"Cáceres","Cafetería","II","3 Tazas","2001-05-21","ANKA PEDRO","TRUJILLO","PLAZA DEL CAMPILLO, 62",10200,"NO",28
"Cáceres","Cafetería","II","3 Tazas","1990-08-15","ARCOS, LOS","TRUJILLO","AVENIDA DE MIAJADAS, 1",10200,"NO",48
"Cáceres","Cafetería","II","3 Tazas","2006-03-28","ASIA EL PASEO","TRUJILLO","PASEO RUIZ DE MENDOZA, S/N",10200,"NO",8
"Cáceres","Cafetería","II","3 Tazas","1987-05-24","AUTO RES","TRUJILLO","AVENIDA MIAJADAS, 4",10200,"NO",60
"Cáceres","Cafetería","II","3 Tazas","1998-05-04","CAFETERÍA VICTORIA","TRUJILLO","Plaza del Campillo nº 22",10200,"NO",41
"Cáceres","Cafetería","II","3 Tazas","1995-06-26","EL MEDIEVO","TRUJILLO","PLAZA MAYOR, 28",10200,"NO",56
"Cáceres","Cafetería","II","3 Tazas","1991-08-01","ESTACIÓN, LA","TRUJILLO","CARRETERA N-V, KM. 252",10200,"NO",20
"Cáceres","Cafetería","II","3 Tazas","1988-01-04","JULIO","TRUJILLO","Plaza del Campillo, 13",10200,"NO",52
"Cáceres","Cafetería","II","3 Tazas","2010-06-09","LA MAJADA","TRUJILLO","CRTA. NACIONAL V. KM. 254",10200,"NO",25
"Cáceres","Cafetería","II","3 Tazas","2000-12-22","LA VICTORIA","TRUJILLO","PLAZA MAYOR, 26",10200,"NO",31
"Cáceres","Cafetería","II","3 Tazas","1992-08-09","MENTA Y CANELA","TRUJILLO","AVENIDA RAMON Y CAJAL, 2",10200,"NO",50
"Cáceres","Cafetería","II","3 Tazas","2003-04-16","ORELLANA","TRUJILLO","C/ RUIZ DE MENDOZA,2",10200,"NO",20
"Cáceres","Cafetería","II","3 Tazas","1987-03-15","PERU","TRUJILLO","CARRETERA N-V, KM. 251",10200,"NO",200
"Cáceres","Cafetería","II","3 Tazas","1988-10-05","SANDRA","TRUJILLO","PASEO RUIZ DE MENDOZA, 21",10200,"NO",10
"Cáceres","Catering","II","--","2014-12-15","CATERING PLAZA CORRAL DEL REY","TRUJILLO","CRTA. DE BELEN, S/N",10200,"NO",0
"Cáceres","Pub","III","--","1988-03-21","ADONIS","TRUJILLO","PLAZA MOLINILLO",10200,"NO",0
"Cáceres","Pub","III","--","1994-08-21","APAGAR","TRUJILLO","CRUCES, 17",10200,"NO",0
"Cáceres","Pub","III","--","1991-02-07","BIZCOCHO","TRUJILLO","PLAZA DEL MOLINILLO, 1",10200,"NO",0
"Cáceres","Pub","III","--","1993-10-11","BOMBO","TRUJILLO","ALAMO, 18",10200,"NO",0
"Cáceres","Pub","III","--","2004-09-21","CABO VERDE","TRUJILLO","LA MERCED, 9",10200,"NO",0
"Cáceres","Pub","III","--","1989-01-22","CARBONERA, LA","TRUJILLO","GARCIA PAREDES, 18",10200,"NO",0
"Cáceres","Pub","III","--","1987-01-22","EL RINCON DE FUNDY","TRUJILLO","SILLERIAS, 3",10200,"NO",0
"Cáceres","Pub","III","--","1995-10-10","JAVI","TRUJILLO","AVENIDA REINA Mª CRISTINA",10200,"NO",0
"Cáceres","Pub","III","--","1987-12-30","JULIO","TRUJILLO","CAMPILLO, 13",10200,"NO",0
"Cáceres","Pub","III","--","1998-10-21","LA ABADIA","TRUJILLO","GARCIA DE PAREDES, 20",10200,"NO",0
"Cáceres","Pub","III","--","1993-11-22","LA PIZARRINA","TRUJILLO","PLAZA ALTOZANO, 1",10200,"NO",0
"Cáceres","Pub","III","--","1989-05-15","LAR","TRUJILLO","ALMENDRO",10200,"NO",0
"Cáceres","Pub","III","--","2001-02-08","LAR","TRUJILLO","LA PLAZA S/N",10200,"NO",0
"Cáceres","Pub","III","--","1990-07-17","NAYSHER","TRUJILLO","SAUCE, 33",10200,"NO",0
"Cáceres","Pub","III","--","2004-04-14","PARADOR DE TURISMO","TRUJILLO","PLAZA DE SANTA CLARA, S/N",10200,"NO",0
"Cáceres","Pub","III","--","1991-02-14","PUB KING","TRUJILLO","MERCED, 29",10200,"NO",0
"Cáceres","Pub","III","--","1994-10-12","SANTAMARIA","TRUJILLO","CAÑADA FRIA, 1",10200,"NO",0
"Cáceres","Pub","III","--","1996-08-15","TAHONA, LA","TRUJILLO","AFUERA, 2",10200,"NO",0
"Cáceres","Pub","III","--","1990-07-10","TERSICORE","TRUJILLO","PALMERA, 31  (HUERTAS DE ANIMAS)",10200,"NO",0
"Cáceres","Restaurante","II","1 Tenedor","2001-03-21","ALBERCA","TRUJILLO","C/ CAMBRONES, 8",10200,"NO",40
"Cáceres","Restaurante","II","1 Tenedor","1997-05-06","ARCOS, LOS","TRUJILLO","AVDA. DE MIAJADAS, 1",10200,"NO",176
"Cáceres","Restaurante","II","1 Tenedor","2004-02-25","ASIA EL PASEO","TRUJILLO","PASEO RUIZ DE MENDOZA, S/N",10200,"NO",36
"Cáceres","Restaurante","II","1 Tenedor","2018-01-30","BERLÍN","TRUJILLO","C/ TIENDAS, Nº 4",10200,"NO",40
"Cáceres","Restaurante","II","1 Tenedor","1988-06-13","CRUCE, EL","TRUJILLO","CTRA. NACIONAL V, KM. 240",10200,"NO",300
"Cáceres","Restaurante","II","1 Tenedor","2017-08-22","EL BOCAITO","TRUJILLO","NAVE INDUSTRIAL Nº 3 POLIGONO ARROYOCABAYO",,"NO",75
